email;dem_inviata;dem_consegnata;dem_aperta;li_annuncio_reach;li_annuncio_interazione;li_recap_reach;li_recap_interazione;visita_stand;giorno_visita;visualizzazioni;scroll;accesso_sala_vip;risposte_wordcloud;presenza_simposio;permanenza_min;focus_rate;quiz_completati
luigi.fabbri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ludovica.damico@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.pisani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sara.moretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.melchiorre@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.mariani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.mancini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgio.sala@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.orlando@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
serena.santoro@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
alessandro.innocenti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ludovica.fontana@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.martelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.milani@example.org;true;true;true;false;false;false;false;true;2025-10-15;2;2;false;0;true;59;0.6927;0
maria.conte@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
andrea.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.parisi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.negri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
matteo.conte@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
filippo.carbone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
susanna.franco@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
marta.cattaneo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulio.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.bellini@example.org;true;true;true;false;false;true;true;false;;0;0;false;0;false;;;0
nicola.grassi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.orlando@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.bonetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.giuliani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.testa@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.marini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federico.neri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.melchiorre@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luigi.orlando@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
daniela.innocenti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.toscano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.pesce@example.org;true;true;true;false;false;true;true;true;2025-10-16;3;3;false;0;false;;;0
giulia.pagano@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
laura.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.nardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
matteo.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.farina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mauro.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mauro.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.messina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.bruno@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.bonetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
anna.iacobelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.longo@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
roberta.cerri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.caputo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.messina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.cerri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luigi.bonetti@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.sorrentino@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vittorio.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.ricci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.fiore@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.ariemma@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
marta.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.agostini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
andrea.rizzo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.bruno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
carlo.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.sala@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgio.iacobelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.zanini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.ricci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.mancini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.marchetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.riva@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
massimo.denicola@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
caterina.iacobelli@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.iacobelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.gentile@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.nardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
anna.borghi@example.org;true;true;true;false;false;false;false;true;2025-10-16;3;1;false;0;true;36;0.7098;1
chiara.cattaneo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marta.melchiorre@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elisa.gallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luigi.franco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
carlo.mancini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanna.martini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.parisi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.perini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marta.innocenti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federico.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
viola.cirillo@example.org;true;true;true;false;false;true;false;false;;0;0;false;0;true;51;0.7188;0
marco.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.antonelli@example.org;true;true;true;false;false;false;false;true;2025-10-17;5;1;true;1;false;;;0
lorenzo.colombo@example.org;true;true;true;true;false;true;true;false;;0;0;false;0;false;;;0
davide.vitale@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giacomo.damico@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
anna.ferretti@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
chiara.cavallo@example.org;true;true;true;true;false;true;false;false;;0;0;false;0;false;;;0
lorenzo.fontana@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.cirillo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.russo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.ariemma@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.barbieri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.melchiorre@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luigi.leone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.borghi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;true;57;0.7428;1
barbara.farina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.bruni@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniela.bernardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
filippo.bruno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.cardone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudio.moretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.marchetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.lorenzi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.costa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.conte@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.grassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marta.costa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.negri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.bruni@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
serena.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.valente@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.fabbri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
pietro.gatti@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
gabriele.salerno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marco.carbone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.bianco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.volpe@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.damico@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
viola.landi@example.org;true;true;true;false;false;true;false;false;;0;0;false;0;false;;;0
massimo.bruni@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.sartori@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luca.morelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
viola.ferrari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mauro.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.marini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.grassi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
carlo.landi@example.org;true;true;true;false;false;true;true;false;;0;0;false;0;false;;;0
emanuele.martini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
massimo.fabbri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giuseppe.lombardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberto.mariani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.neri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanna.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
alessandro.guerra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.carbone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.colombo@example.org;true;true;true;true;false;false;false;true;2025-10-15;7;1;true;0;true;57;0.6375;2
viola.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.guerra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
susanna.ferrara@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.ariemma@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giacomo.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luca.zanini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.esposito@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudio.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.longo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
carlo.agostini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elisa.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.benedetti@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
enrico.cattaneo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.sala@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ludovica.gatti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.ariemma@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.toscano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.barbieri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.bellini@example.org;true;true;true;false;false;false;false;true;2025-10-16;2;2;false;0;false;;;0
simone.gatti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.vitale@example.org;true;true;true;false;false;false;false;true;2025-10-15;3;0;false;0;true;53;0.7021;0
ilaria.grassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.monaco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.giuliani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vittorio.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniela.orlando@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
elena.cardone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
filippo.grassi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
manuela.rizzo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.sorrentino@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberto.ruggiero@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.denicola@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.moretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.deluca@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.vitale@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
matteo.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.bernardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.ferrari@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
anna.pellegrini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberto.caruso@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
barbara.volpe@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.costa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.russo@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
anna.volpe@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.bacci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.ferretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulio.manfredi@example.org;true;true;true;false;false;true;false;false;;0;0;false;0;false;;;0
paolo.ferrari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.mazza@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sofia.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.martelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.zanini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.carbone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.vitale@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sara.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.deluca@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
federico.farina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.martini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.riva@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
andrea.galli@example.org;true;true;true;false;false;false;false;true;2025-10-16;5;0;true;2;true;59;0.7250;1
luca.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.mazza@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.borghi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
susanna.montanari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.bassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.piras@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.parisi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.messina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgio.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.rizzo@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.marini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniela.corsi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.giuliani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.colombo@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
anna.orlando@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giacomo.guerra@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;true;48;0.6080;0
giulio.barbieri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
giuseppe.poli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.ferrari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.castelli@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
sabrina.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.morelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesca.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulio.antonelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.silvestri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luigi.galli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marco.landi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.monaco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.corsi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
marco.neri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.bruno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.landi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mauro.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.mariani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gabriele.antonelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.rossi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.sartori@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sara.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.ferrara@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
filippo.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
serena.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanna.farina@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
filippo.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.grassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.pellegrini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
manuela.ferrara@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
laura.franco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgio.leone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
manuela.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
massimo.lorenzi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.valente@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.bonetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
serena.deluca@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
susanna.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.palmieri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
davide.esposito@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanna.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudio.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.iacobelli@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
claudio.melchiorre@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.perini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sara.bruno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
alessandro.rizzo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.iacobelli@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
simone.morelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.sala@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.sala@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gabriele.testa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.ferretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.bernardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.conte@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.bacci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.fabbri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.barbieri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberto.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
manuela.cirillo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valeria.bianchi@example.org;true;true;true;false;false;true;true;false;;0;0;false;0;false;;;0
michele.guerra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
